id,university,program_name,degree_type,category,city,province,duration,tuition_cad,ielts_requirement,intake,application_deadline,description,program_url
211,York University,Environmental Arts and Justice (Specialization 125),Bachelor,Health,Toronto,Ontario,4 years,30194,6.5,September,March,"Environmental Arts and Justice at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/environmental-arts-justice
212,York University,Health Studies (Specialization 126),Bachelor,Engineering,Toronto,Ontario,2 years,28842,6.5,September,February,"Health Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/health-studies
213,York University,Business Economics / Économie et commerce (Specialization 127),Master,Health,Toronto,Ontario,2 years,24759,6.5,September,February,"Business Economics / Économie et commerce at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/business-economics/glendon
214,York University,Canadian Business for Internationally Educated Professionals (Specialization 128),Master,Arts,Toronto,Ontario,4 years,30283,6.5,September,March,"Canadian Business for Internationally Educated Professionals at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/certificates/canadian-business-for-internationally-educated-professionals
215,University of British Columbia,Arts and culture (Specialization 129),Master,Engineering,Vancouver,British Columbia,4 years,57494,6.5,September,February,"Arts and culture at University of British Columbia provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://you.ubc.ca/ubc-life/arts-and-culture/
216,York University,Integrative Arts (Specialization 130),Master,IT,Toronto,Ontario,4 years,52612,6.5,September,March,"Integrative Arts at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/integrative-arts
217,York University,Health Studies (Specialization 131),Bachelor,Engineering,Toronto,Ontario,2 years,32868,6.5,September,February,"Health Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/health-studies
218,York University,International Studies & Business Administration / Études internationales et administration des affaires (Specialization 132),Master,Business,Toronto,Ontario,2 years,20420,6.5,September,February,"International Studies & Business Administration / Études internationales et administration des affaires at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/international-studies-business-administration
219,University of Toronto,Arts & Science Colleges (Specialization 133),Bachelor,IT,Toronto,Ontario,4 years,23134,6.5,September,January,"Arts & Science Colleges at University of Toronto provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://future.utoronto.ca/programs/arts-and-science-colleges
220,York University,Engineering & International Development Studies (Specialization 134),Master,IT,Toronto,Ontario,4 years,27265,6.5,September,March,"Engineering & International Development Studies at York University provides strong academic and practical knowledge. Students gain hands-on experience through projects and coursework. The curriculum is designed with industry relevance. Graduates develop analytical, technical, and problem-solving skills. Career opportunities span global industries. The program emphasizes innovation, research, and professional growth.",https://futurestudents.yorku.ca/programs/program/engineering-intl-development-studies
